SlotID,TimeSlot,Item,QtySold,SalesAmt,Discounts,Deletes,DeletesAmt
48,"11:00 AM","Bon bon SOUR Wild STRAWBERRY Fish Candy",4,32,0,0,0
48,"11:00 AM","MASA Tortilla Chips Traditional",4,64,0,0,0
48,"11:00 AM","Blueberry Maine Root Soda",3,9,0,0,0
48,"11:00 AM","TLO Pandan Coconut",2,14,0,0,0
48,"11:00 AM","Card Amy Zhang",7,35,0,0,0
48,"11:00 AM","Kombucha Ginger Hibiscus",1,6.5,0,1,6.5
49,"11:15 AM","Advantage Program",0,395.19,0,0,0
49,"11:15 AM","Date Better - ALMOND JAVA CRUNCH",2,16,0,0,0
49,"11:15 AM","Ayoh Tangy Dijonayo Sando Sauce",1,12,0,0,0
49,"11:15 AM","Open Food",9,147,0,0,0
49,"11:15 AM","Open Beverage",4,32.5,0,0,0
49,"11:15 AM","Open Wine",8,249,0,0,0
49,"11:15 AM","Open Beer",2,38,0,0,0
49,"11:15 AM","Focaccia - Petit",15,225,0,0,0
49,"11:15 AM","Pimento Cheese",2,28,0,0,0
49,"11:15 AM","Whipped ricotta",12,144,0,0,0
49,"11:15 AM","Breakfast Sandwich",3,30,0,0,0
49,"11:15 AM","Baked Ziti W/ Meatballs",4,144,0,0,0
49,"11:15 AM","Chocolate Chip Cookie",69,274,0,0,0
49,"11:15 AM","Dog Treats",3,15,0,0,0
49,"11:15 AM","Muffin",23,114.5,0,0,0
49,"11:15 AM","Beef Stroganoff",3,114,0,0,0
49,"11:15 AM","Roast Beef",1,18,0,0,0
49,"11:15 AM","Cider",1,8,0,0,0
49,"11:15 AM","Benton's Summer Stack",6,78,0,0,0
49,"11:15 AM","SPRING & MULBERRY Chocolate PURE DARK",1,8,0,0,0
49,"11:15 AM","Butter - Maison Bordier Le Beurre Bordier",1,35,0,0,0
49,"11:15 AM","MY DRAP - SMALL NAPKIN ROLL DARK GREY",1,20,0,0,0
49,"11:15 AM","Lemon Scones",3,18,0,0,0
49,"11:15 AM","French Kitchen Lessons",2,80,0,1,40
49,"11:15 AM","Chocolate Sardines",1,18,0,0,0
49,"11:15 AM","Resin Napkin Rings",2,14,0,0,0
49,"11:15 AM","Shepherd's Pie",8,304,0,0,0
49,"11:15 AM","Sun Lamp",1,20,0,0,0
49,"11:15 AM","Taper Candles - Greentree",2,32,0,0,0
49,"11:15 AM","Holiday Light - House of Gleason",1,33.6,0,0,0
49,"11:15 AM","Holly Berry Surprise Ball",1,12,0,0,0
49,"11:15 AM","The Dinner Party",1,42,0,0,0
49,"11:15 AM","Lady Joseph Crackers",1,11,0,0,0
49,"11:15 AM","Thank you card",1,6,0,0,0
49,"11:15 AM","HBD Card",1,6,0,0,0
49,"11:15 AM","Peppermint Logs",10,50,0,0,0
49,"11:15 AM","Bloody Mary Crackers",1,16,0,0,0
49,"11:15 AM","Jumbo Merry Christmas",1,68,0,0,0
49,"11:15 AM","Animal Crackers",1,16,0,0,0
49,"11:15 AM","Golden Milk Lattee",2,14,0,1,7
49,"11:15 AM","Cappuccino",23,126.5,0,0,0
49,"11:15 AM","Matcha Latte",44,337.6,0,0,0
49,"11:15 AM","Chai Latte",9,51.6,0,0,0
49,"11:15 AM","Cortado",8,36,0,0,0
49,"11:15 AM","Espresso",5,14.7,0,0,0
49,"11:15 AM","Latte",128,757.8,0,0,0
49,"11:15 AM","Tea",1,3.6,0,0,0
49,"11:15 AM","Add Syrup",101,99.6,0,1,1
49,"11:15 AM","Americano",15,60,0,0,0
49,"11:15 AM","Lemonade",2,10,0,0,0
49,"11:15 AM","Peach Syrup",8,15.8,0,0,0
49,"11:15 AM","Le Fluffernut",2,16,0,0,0
49,"11:15 AM","Cold Brew",7,45.5,0,0,0
49,"11:15 AM","All Roads Cotton Napkins (x2)",1,38,0,0,0
49,"11:15 AM","Open Retail",16,160.1,0,0,0
49,"11:15 AM","Pm tumbler",1,40,0,0,0
49,"11:15 AM","Surprise Party Legally Addictive",1,9,0,0,0
49,"11:15 AM","OG Legally Addictive",2,20,0,0,0
49,"11:15 AM","Sockerbit SPOOKY Gummy Mix",4,48,0,0,0
49,"11:15 AM","Fall Harvest Salad",1,22,0,0,0
49,"11:15 AM","Cookie Asst.",25,99.2,0,0,0
49,"11:15 AM","Thai Beef Curry",2,76,0,0,0
49,"11:15 AM","Rotating Salad",5,90,0,0,0
49,"11:15 AM","Pound Cake",2,10,0,0,0
49,"11:15 AM","EDISTO - HONEY",1,18,0,0,0
49,"11:15 AM","Pecans Milk Chocolate Covered Zorro",1,19,0,0,0
49,"11:15 AM","One Trick Pony - Silky SMOOTH Natural Peanut Butte",2,22,0,0,0
49,"11:15 AM","One Trick Pony Crunchy Peanut Butter",1,11,0,0,0
49,"11:15 AM","MASA - Tortilla Chips BLUE",1,16,0,0,0
49,"11:15 AM","GIDDY UP NUTS - Original",1,19,0,0,0
49,"11:15 AM","Paolo Scavino Vino Rosso",1,40,0,0,0
49,"11:15 AM","One Trick Pony - HONEY CRUNCH Peanut Butter",1,12,0,0,0
49,"11:15 AM","VANDY - Herbs de Provence",2,32,0,0,0
49,"11:15 AM","Pop tart",1,5,0,0,0
49,"11:15 AM","SALT & TWINE - Prosciutto",1,9,0,0,0
49,"11:15 AM","SALT & TWINE - Salted Fennel",1,9,0,0,0
49,"11:15 AM","8 oz Chicken Salad",1,15,0,0,0
49,"11:15 AM","Chocolate Mousse Trifles",1,6,0,0,0
49,"11:15 AM","Bjorn Qorn TRUFFLE",1,8,0,0,0
49,"11:15 AM","Large Crow Canyon Plate",4,80,0,0,0
49,"11:15 AM","MALDON - Chili Salt",1,12,0,1,12
49,"11:15 AM","Butternut Squash Soup LARGE",1,22,0,0,0
49,"11:15 AM","Butternut Squash Soup SMALL",3,36,0,0,0
49,"11:15 AM","CLOCK COCKTAIL TIME - cocktail napkins - gleason",1,48,0,0,0
49,"11:15 AM","rotating - tandem",1,20,0,0,0
49,"11:15 AM","Placecards Hester & Cook",1,12,0,0,0
49,"11:15 AM","Table Runner ""dinner party""",1,35,0,0,0
49,"11:15 AM","Meatloaf 2",3,84,0,0,0
49,"11:15 AM","Meatloaf with Brussels",4,144,0,0,0
49,"11:15 AM","Sugar plum surprise ball",2,28,0,0,0
49,"11:15 AM","Frosty",2,16,0,0,0
49,"11:15 AM","Gingerbread Man",2,16,0,0,0
49,"11:15 AM","Santa's Camper - Maeve",1,12,0,0,0
49,"11:15 AM","Night Chocolates Maeve",1,14,0,0,0
49,"11:15 AM","Framboise Chocolate Bar",1,13,0,0,0
49,"11:15 AM","Turkey Sandwich",47,603.2,0,0,0
49,"11:15 AM","Ham & Brie",34,436.8,0,0,0
49,"11:15 AM","EDISTO - HOT HONEY",1,18,0,0,0
49,"11:15 AM","Whipped Honey",1,18,0,0,0
49,"11:15 AM","Cheerwine Soda",2,6,0,0,0
49,"11:15 AM","Lg Saratoga Water",1,8,0,0,0
49,"11:15 AM","Orange Juice",2,16,0,0,0
49,"11:15 AM","Sparkling Apple Juice",2,10,0,0,0
49,"11:15 AM","Flat Apple Juice",1,8,0,0,0
49,"11:15 AM","Sm Saratoga Water",6,24,0,0,0
49,"11:15 AM","Rotating Sandwich",15,192.4,0,0,0
49,"11:15 AM","Sm Sparkling Saratoga",5,20,0,0,0
49,"11:15 AM","Root Beer",2,6,0,0,0
49,"11:15 AM","Peches Soda",3,8.7,0,0,0
49,"11:15 AM","Roast Chicken Sandwich",39,505.7,0,0,0
49,"11:15 AM","VANDY - Original",3,48,0,0,0
49,"11:15 AM","Tomato Soup small",2,24,0,0,0
49,"11:15 AM","Ranger Station Candle",3,120,0,0,0
49,"11:15 AM","Gail Wines Doris Cabernet Sauvignon",1,30,0,0,0
49,"11:15 AM","The Lost Kitchen",1,35,0,0,0
49,"11:15 AM","Le Bon Garcon - Classic Sea Salt Caramels",1,28,0,0,0
49,"11:15 AM","Buffalo Chicken Dip",2,32,0,0,0
49,"11:15 AM","Chicken Chili Small",1,14,0,0,0
49,"11:15 AM","Archivist card",1,7,0,0,0
49,"11:15 AM","Cookie Box Valentine",1,40,0,0,0
49,"11:15 AM","Cookie Cake",1,15,0,0,0
49,"11:15 AM","Roast Beef Sandwich",3,41,0,0,0
49,"11:15 AM","Birthday Truffle Bar Maeve",2,14.5,0,0,0
49,"11:15 AM","Cinnamon Rolls",2,50,0,0,0
49,"11:15 AM","Blueberry and Sunflower Butter Granola",1,16.2,0,0,0
49,"11:15 AM","Tahini Date & Cacao Nib Granola - Sweet Deliveranc",1,16,0,1,16
49,"11:15 AM","Happy Birthday CAKE - Isatopia Card",1,7,0,0,0
49,"11:15 AM","Bizzarro Strawberry Yuzu Spritz",1,16,0,0,0
49,"11:15 AM","Merci t-shirt",2,76,0,0,0
49,"11:15 AM","PM Sweatshirt",1,35.5,0,0,0
49,"11:15 AM","Alpine Red California Red Wine",1,24,0,0,0
49,"11:15 AM","Roasted Chicken for two",1,28,0,0,0
49,"11:15 AM","Mini Sockerbit Flowers and bunnies",4,47,0,0,0
49,"11:15 AM","Jolie-Laide Glou D'etat Red Blend",1,28,0,0,0
49,"11:15 AM","SHARE Everything Crackers",3,36,0,0,0
49,"11:15 AM","Date Better - PEANUT BUTTER CRUNCH",6,48,0,0,0
49,"11:15 AM","Bon bon Sour BLACKBERRY Fish Candy",4,32,0,0,0
49,"11:15 AM","Chick Surprise Tops",3,45,0,0,0
49,"11:15 AM","Date Better - HAZELNUT PRALINE",1,8,0,0,0
49,"11:15 AM","Passerine Brut Blanca",5,150,0,0,0
49,"11:15 AM","Pra Otto",1,22,0,0,0
49,"11:15 AM","Cedre Heritage Malbec Cahors",1,30,0,0,0
49,"11:15 AM","Ayoh Dill Pickle Mayo Sando Sauce",2,24,0,0,0
49,"11:15 AM","Lange Sea Salt Pure Flake",1,25,0,0,0
49,"11:15 AM","Bon Bon Sour PEACH Swedish Fish",5,40,0,0,0
49,"11:15 AM","MASA Tortilla Chips COBANERO",2,32,0,0,0
49,"11:15 AM","Hot Girl Pickles Original Dill",1,14,0,0,0
49,"11:15 AM","Petit Ours Rosé",1,32,0,0,0
49,"11:15 AM","Mini Strawberry sockerbit",2,8.5,0,0,0
49,"11:15 AM","TLO Vietnamese Lemonade",1,7,0,0,0
49,"11:15 AM","TLO Matcha Lemonade",3,20.3,0,0,0
49,"11:15 AM","Sugar Roses & Flowers",1,20,0,0,0
49,"11:15 AM","Kombucha Pear",2,13,0,0,0
49,"11:15 AM","Focaccia",1,18,0,0,0
49,"11:15 AM","Bon Bon SWEET Wild STRAWBERRY Swedish Fish",5,40,0,0,0
49,"11:15 AM","Bon bon SOUR Wild STRAWBERRY Fish Candy",10,80,0,0,0
49,"11:15 AM","TLO Pandan Coconut",2,14,0,0,0
49,"11:15 AM","Card Amy Zhang",4,20,0,0,0
49,"11:15 AM","Kombucha Yuzu",2,13,0,0,0
50,"11:30 AM","Advantage Program",0,356.54,0,0,0
50,"11:30 AM","Date Better - ALMOND JAVA CRUNCH",1,6.8,0,0,0
50,"11:30 AM","Open Food",17,288,0,0,0
50,"11:30 AM","Open Wine",4,102.4,0,0,0
50,"11:30 AM","Open Beer",1,18,0,0,0
50,"11:30 AM","Focaccia - Petit",13,195,0,0,0
50,"11:30 AM","Pimento Cheese",3,42,0,0,0
50,"11:30 AM","Whipped ricotta",5,60,0,0,0
50,"11:30 AM","Breakfast Sandwich",5,50,0,0,0
50,"11:30 AM","Benton's Bacon",1,30,0,0,0
50,"11:30 AM","Playing Cards",1,15,0,0,0
50,"11:30 AM","Baked Ziti W/ Meatballs",7,256,0,0,0
50,"11:30 AM","Chocolate Chip Cookie",49,195.6,0,0,0
50,"11:30 AM","Dog Treats",3,15,0,0,0
50,"11:30 AM","Muffin",26,130,0,0,0
50,"11:30 AM","All Roads Table Cloth",1,170,0,0,0
50,"11:30 AM","Beef Stroganoff",4,152,0,0,0
50,"11:30 AM","Benton's Summer Stack",1,13,0,0,0
50,"11:30 AM","Chicken w Ratatouille",2,72,0,0,0
50,"11:30 AM","MY DRAP - SMALL NAPKIN ROLL DARK GREY",1,20,0,0,0
50,"11:30 AM","Vegetable Minestrone",1,22,0,0,0
50,"11:30 AM","Lemon Scones",4,23.4,0,0,0
50,"11:30 AM","Sausage - Mild Pork",1,24,0,0,0
50,"11:30 AM","EDISTO - BLUEBERRY HONEY",2,36,0,0,0
50,"11:30 AM","Le Bon Garcon - Cider + Spice",1,23,0,0,0
50,"11:30 AM","Shepherd's Pie",1,38,0,0,0
50,"11:30 AM","Dozen Eggs",1,12,0,0,0
50,"11:30 AM","Rosso Puglia",1,30,0,0,0
50,"11:30 AM","Golf Cocktail Napkins - House of Gleason",1,48,0,0,0
50,"11:30 AM","Taper Candles - Greentree",2,32,0,0,0
50,"11:30 AM","Colu Cooks Easy Fancy Food Colu Henry",1,35,0,0,0
50,"11:30 AM","Holly Berry Surprise Ball",1,12,0,0,0
50,"11:30 AM","Orange Surprise Ball",4,56,0,0,0
50,"11:30 AM","Peppermint Logs",1,5,0,0,0
50,"11:30 AM","Bloody Mary Crackers",3,48,0,0,0
50,"11:30 AM","Food Orament",1,18,0,0,0
50,"11:30 AM","Golden Milk Lattee",4,28,0,0,0
50,"11:30 AM","Cappuccino",27,148.5,0,1,5.5
50,"11:30 AM","Matcha Latte",47,363.2,0,1,8
50,"11:30 AM","Chai Latte",9,53.4,0,0,0
50,"11:30 AM","Cortado",6,27,0,1,4.5
50,"11:30 AM","Espresso",1,3,0,0,0
50,"11:30 AM","Latte",119,706.8,0,0,0
50,"11:30 AM","Tea",3,12,0,0,0
50,"11:30 AM","Add Syrup",117,115.8,0,0,0
50,"11:30 AM","Americano",25,99.6,0,0,0
50,"11:30 AM","Lemonade",5,22,0,0,0
50,"11:30 AM","Peach Syrup",8,15.8,0,0,0
50,"11:30 AM","Le Fluffernut",9,71.2,0,0,0
50,"11:30 AM","Cold Brew",4,26,0,0,0
50,"11:30 AM","Open Retail",21,252,0,0,0
50,"11:30 AM","Pm tumbler",1,40,0,0,0
50,"11:30 AM","Surprise Party Legally Addictive",2,20,0,0,0
50,"11:30 AM","Cookie Asst.",27,107.6,0,0,0
50,"11:30 AM","Rotating Salad",6,108,0,0,0
50,"11:30 AM","Pound Cake",3,15,0,0,0
50,"11:30 AM","Chicken Picata",1,32,0,0,0
50,"11:30 AM","Chicken and Broccoli",2,72,0,0,0
50,"11:30 AM","EDISTO - HONEY",1,18,0,0,0
50,"11:30 AM","French Butter Biscuits - IN TIN",1,18,0,0,0
50,"11:30 AM","MASA - Tortilla Chips LIME",2,32,0,0,0
50,"11:30 AM","Le Bon Garcon - P.O.G. Caramels",3,50.4,0,0,0
50,"11:30 AM","Ruby Apricot - Marmalade Grows",1,9,0,0,0
50,"11:30 AM","Granola Strawberry and Salty Peanut Sweet Delivera",1,18,0,0,0
50,"11:30 AM","Pecans Toffee Zorro",2,38,0,0,0
50,"11:30 AM","One Trick Pony Crunchy Peanut Butter",2,22,0,0,0
50,"11:30 AM","MASA - Tortilla Chips CHURRO",1,16,0,0,0
50,"11:30 AM","Cup Guzzini Striped Glass",1,11,0,0,0
50,"11:30 AM","Catch & Release Middle Child Orange Riesling",2,68,0,0,0
50,"11:30 AM","Delinquente Screaming Betty Vermentino",1,32,0,0,0
50,"11:30 AM","Got Grapes -",1,30,0,0,0
50,"11:30 AM","Les Athletes Du Vin Pinot Noir",1,26,0,0,0
50,"11:30 AM","Domaine de Fontsainte",1,30,0,0,0
50,"11:30 AM","Cru monplaisir",1,38,0,0,0
50,"11:30 AM","Domaine Charnay Beaujolais Gamay",1,28,0,0,0
50,"11:30 AM","One Trick Pony - HONEY CRUNCH Peanut Butter",1,10.2,0,0,0
50,"11:30 AM","Pop tart",5,25,0,0,0
50,"11:30 AM","SALT & TWINE - Prosciutto",1,4.5,0,0,0
50,"11:30 AM","Birthday Cake Card",1,4,0,0,0
50,"11:30 AM","Chocolate Mousse Trifles",2,12,0,0,0
50,"11:30 AM","Bjorn Qorn CLASSIC",1,8,0,0,0
50,"11:30 AM","Butternut Squash Soup LARGE",1,8.8,0,0,0
50,"11:30 AM","rotating - tandem",3,50,0,0,0
50,"11:30 AM","sardines matches",1,13,0,0,0
50,"11:30 AM","Frosty",4,32,0,0,0
50,"11:30 AM","Gingerbread Man",3,24,0,0,0
50,"11:30 AM","maeve - pumpkin spice",1,7,0,0,0
50,"11:30 AM","Maeve Bon Bon Box",2,48,0,0,0
50,"11:30 AM","Heart Box Chocolates Maeve",1,12,0,0,0
50,"11:30 AM","Peanut Butter Banana Bar Maeve",1,7.5,0,0,0
50,"11:30 AM","Cherry Surprise Ball",1,13,0,0,0
50,"11:30 AM","Fraise Chocolate Bar",1,13,0,0,0
50,"11:30 AM","Turkey Sandwich",29,374.4,0,0,0
50,"11:30 AM","Ham & Brie",29,375.7,0,0,0
50,"11:30 AM","Whipped Honey",1,15.3,0,0,0
50,"11:30 AM","Cheerwine Soda",1,3,0,0,0
50,"11:30 AM","Lg Flat Water - Saratoga",3,12,0,0,0
50,"11:30 AM","Orange Juice",1,8,0,0,0
50,"11:30 AM","Sparkling Apple Juice",2,10,0,0,0
50,"11:30 AM","Sm Saratoga Water",9,36,0,0,0
50,"11:30 AM","Sm Sparkling - Saratoga",3,12,0,0,0
50,"11:30 AM","Rotating Sandwich",7,91,0,0,0
50,"11:30 AM","Roast Chicken Sandwich",32,412.75,0,1,13
50,"11:30 AM","VANDY - Original",2,32,0,0,0
50,"11:30 AM","Vandy Smokehouse BBQ",2,32,0,0,0
50,"11:30 AM","Tomato Soup small",1,12,0,1,12
50,"11:30 AM","Fanny at Chez Panisse by Alice Waters cookbook",1,22,0,0,0
50,"11:30 AM","Ranger Station Candle",3,120,0,0,0
50,"11:30 AM","Matcha Powder Holy City",1,28,0,0,0
50,"11:30 AM","Le Bon Garcon - Strawberry Sakura Caramels",1,28,0,0,0
50,"11:30 AM","Buffalo Chicken Dip",1,16,0,0,0
50,"11:30 AM","L'Alpage Chasselas",2,60,0,0,0
50,"11:30 AM","Dark Chocolate Pecan Bark - Zorro",0,0,0,1,16
50,"11:30 AM","Square matchbox",1,15,0,0,0
50,"11:30 AM","Francis Blanchet Pouilly Fume",1,32,0,0,0
50,"11:30 AM","Roast Beef Sandwich",2,26,0,0,0
50,"11:30 AM","Birthday Truffle Bar Maeve",1,7,0,0,0
50,"11:30 AM","Dirt Pile Truffle Bar",1,7.5,0,0,0
50,"11:30 AM","Tahini Date & Cacao Nib Granola - Sweet Deliveranc",1,18,0,0,0
50,"11:30 AM","Merci t-shirt",1,48,0,0,0
50,"11:30 AM","Roasted Chicken for two",1,28,0,0,0
50,"11:30 AM","Mini Sockerbit Flowers and bunnies",4,38,0,0,0
50,"11:30 AM","SHARE Everything Crackers",3,36,0,0,0
50,"11:30 AM","Via Alpina Pinot Grigio",2,50,0,0,0
50,"11:30 AM","Mandarin Soda Maine Root",1,3,0,0,0
50,"11:30 AM","Date Better - PEANUT BUTTER CRUNCH",5,40,0,0,0
50,"11:30 AM","Bon bon Sour BLACKBERRY Fish Candy",2,16,0,0,0
50,"11:30 AM","Ve Ve Vinho Verde",5,110,0,0,0
50,"11:30 AM","Date Better - HAZELNUT PRALINE",2,16,0,0,0
50,"11:30 AM","Pra Morandina Valpolicella",2,66,0,0,0
50,"11:30 AM","Passerine Brut Blanca",2,60,0,0,0
50,"11:30 AM","Cedre Heritage Malbec Cahors",1,30,0,0,0
50,"11:30 AM","Pasta Salad",1,10,0,0,0
50,"11:30 AM","Bon Bon Sour PEACH Swedish Fish",3,24,0,0,0
50,"11:30 AM","MASA Tortilla Chips COBANERO",4,64,0,0,0
50,"11:30 AM","Hot Girl Pickles Original Dill",1,14,0,0,0
50,"11:30 AM","Date Better - SNICKERDOODLE",3,24,0,0,0
50,"11:30 AM","Mini Strawberry sockerbit",2,10,0,0,0
50,"11:30 AM","Kombucha Pear",0,0,0,1,6.5
50,"11:30 AM","Bon Bon SWEET Wild STRAWBERRY Swedish Fish",7,54.8,0,0,0
50,"11:30 AM","Bon bon SOUR Wild STRAWBERRY Fish Candy",5,40,0,0,0
50,"11:30 AM","MASA Tortilla Chips Traditional",1,16,0,0,0
50,"11:30 AM","Lorenza Rosé",1,30,0,1,30
50,"11:30 AM","Blueberry Maine Root Soda",1,3,0,0,0
50,"11:30 AM","TLO Pandan Coconut",0,0,0,1,7
50,"11:30 AM","Mexican Cola Maine Root Soda",1,3,0,0,0
50,"11:30 AM","Gummy Easter Sockerbit",4,60,0,0,0
50,"11:30 AM","Card Amy Zhang",6,30,0,0,0
50,"11:30 AM","Kombucha Ginger Hibiscus",1,6.5,0,0,0
50,"11:30 AM","Kombucha Yuzu",6,39,0,0,0
51,"11:45 AM","Advantage Program",0,357.6,0,0,0
51,"11:45 AM","Date Better - ALMOND JAVA CRUNCH",1,8,0,0,0
51,"11:45 AM","Comptoir Du Cacao",2,24,0,0,0
51,"11:45 AM","Open Food",11,197,0,0,0
51,"11:45 AM","Open Beverage",1,3,0,0,0
51,"11:45 AM","Open Wine",4,253,0,0,0
51,"11:45 AM","Focaccia - Petit",28,420,0,0,0
51,"11:45 AM","Pimento Cheese",1,14,0,0,0
51,"11:45 AM","Whipped ricotta",11,132,0,0,0
51,"11:45 AM","Breakfast Sandwich",4,35,0,0,0
51,"11:45 AM","Benton's Bacon",3,90,0,0,0
51,"11:45 AM","Benton's Ham",1,18,0,0,0
51,"11:45 AM","Baked Ziti W/ Meatballs",4,144,0,0,0
51,"11:45 AM","Chocolate Chip Cookie",55,218,0,1,4
51,"11:45 AM","Dog Treats",3,15,0,0,0
51,"11:45 AM","Muffin",10,50,0,0,0
51,"11:45 AM","Beef Stroganoff",2,76,0,0,0
51,"11:45 AM","Creamy Pony Peanut Butter",1,8,0,0,0
51,"11:45 AM","Benton's Summer Stack",5,65,0,0,0
51,"11:45 AM","Chicken w Ratatouille",1,36,0,0,0
51,"11:45 AM","SQIRL Strawberry Rhubarb Fruit Spread",1,16,0,0,0
51,"11:45 AM","SHARE Zaatar Crackers",1,12,0,0,0
51,"11:45 AM","Olive Tapenade",1,10,0,0,0
51,"11:45 AM","Tomato Soup",1,22,0,0,0
51,"11:45 AM","Masa Tortilla Chips White",1,16,0,0,0
51,"11:45 AM","Ziti w Bolognese",1,36,0,0,0
51,"11:45 AM","Sausage - Mild Pork",1,24,0,0,0
51,"11:45 AM","EDISTO - BLUEBERRY HONEY",2,36,0,0,0
51,"11:45 AM","Le Bon Garcon - Cider + Spice",1,23,0,0,0
51,"11:45 AM","Shepherd's Pie",6,228,0,0,0
51,"11:45 AM","Piecework - Birthday Cocktail Napkins",1,44,0,0,0
51,"11:45 AM","Dozen Eggs",2,24,0,0,0
51,"11:45 AM","Rosso Puglia",2,60,0,0,0
51,"11:45 AM","Golf Cocktail Napkins - House of Gleason",1,48,0,0,0
51,"11:45 AM","Taper Candles - Greentree",1,14.4,0,0,0
51,"11:45 AM","Bloody Mary Crackers",1,13.6,0,0,0
51,"11:45 AM","Martha Stewert Ornament",1,24,0,0,0
51,"11:45 AM","Cappuccino",9,49.5,0,0,0
51,"11:45 AM","Matcha Latte",33,255.6,0,2,16
51,"11:45 AM","Chai Latte",8,47.4,0,0,0
51,"11:45 AM","Cortado",15,67.5,0,0,0
51,"11:45 AM","Espresso",8,23.7,0,0,0
51,"11:45 AM","Latte",93,545.4,0,0,0
51,"11:45 AM","Add Syrup",82,81.2,0,2,2
51,"11:45 AM","Americano",8,31.6,0,0,0
51,"11:45 AM","Peach Syrup",5,9.8,0,0,0
51,"11:45 AM","Le Fluffernut",4,32,0,0,0
51,"11:45 AM","Cold Brew",5,32.5,0,0,0
51,"11:45 AM","Open Retail",7,95.75,0,0,0
51,"11:45 AM","Pumpkin Spice Maple Syrup",1,16,0,0,0
51,"11:45 AM","Surprise Party Legally Addictive",1,11,0,0,0
51,"11:45 AM","Sockerbit SPOOKY Gummy Mix",1,12,0,0,0
51,"11:45 AM","Cookie Asst.",30,119.6,0,0,0
51,"11:45 AM","Honey Wheat Loaf",3,42,0,0,0
51,"11:45 AM","Thai Beef Curry",5,188,0,0,0
51,"11:45 AM","Rotating Salad",5,90,0,0,0
51,"11:45 AM","Pound Cake",3,15,0,0,0
51,"11:45 AM","Chicken Picata",3,96,0,0,0
51,"11:45 AM","Chicken and Broccoli",2,72,0,0,0
51,"11:45 AM","EDISTO - HONEY",2,36,0,0,0
51,"11:45 AM","Frankie's SWEET FIRE PICKLES",2,24.05,0,0,0
51,"11:45 AM","Maldon Salt Regular",1,12,0,0,0
51,"11:45 AM","MASA - Tortilla Chips LIME",2,32,0,0,0
51,"11:45 AM","Pecans Milk Chocolate Covered Zorro",1,19,0,0,0
51,"11:45 AM","Mini Card - Lady Fingers",1,3,0,0,0
51,"11:45 AM","Pecans Roasted and Salted Zorro",2,38,0,0,0
51,"11:45 AM","One Trick Pony - Silky SMOOTH Natural Peanut Butte",3,33,0,0,0
51,"11:45 AM","Got Grapes -",1,15,0,0,0
51,"11:45 AM","La Galoche",1,30,0,0,0
51,"11:45 AM","GIDDY UP NUTS - Original",1,19,0,0,0
51,"11:45 AM","Boal de Arousa Albariño",1,28,0,0,0
51,"11:45 AM","One Trick Pony - HONEY CRUNCH Peanut Butter",1,10.2,0,0,0
51,"11:45 AM","VANDY - Herbs de Provence",5,78.4,0,0,0
51,"11:45 AM","Pop tart",1,5,0,0,0
51,"11:45 AM","Small Matchboxes",3,19.5,0,0,0
51,"11:45 AM","Birthday Cake Card",1,4,0,0,0
51,"11:45 AM","8 oz Chicken Salad",2,22.5,0,0,0
51,"11:45 AM","Chocolate Mousse Trifles",4,24,0,0,0
51,"11:45 AM","Butternut Squash Soup LARGE",2,44,0,0,0
51,"11:45 AM","Butternut Squash Soup SMALL",1,12,0,0,0
51,"11:45 AM","CLOCK COCKTAIL TIME - cocktail napkins - gleason",2,96,0,0,0
51,"11:45 AM","sardines matches",2,26,0,0,0
51,"11:45 AM","Meatloaf 2",2,56,0,0,0
51,"11:45 AM","Merry Christmas Card",1,4,0,0,0
51,"11:45 AM","Gingerbread Man",3,23.2,0,0,0
51,"11:45 AM","maeve - pumpkin spice",1,7,0,0,0
51,"11:45 AM","Heart Surprise Tops",2,60,0,0,0
51,"11:45 AM","Framboise Chocolate Bar",1,13,0,0,0
51,"11:45 AM","Turkey Sandwich",48,616.2,0,0,0
51,"11:45 AM","Ham & Brie",32,416,0,0,0
51,"11:45 AM","Whipped Honey",1,15.3,0,0,0
51,"11:45 AM","Cheerwine Soda",2,6,0,0,0
51,"11:45 AM","Lg Saratoga Water",2,12,0,0,0
51,"11:45 AM","Lg Flat Water - Saratoga",1,8,0,0,0
51,"11:45 AM","Strawberry Juice",1,8,0,0,0
51,"11:45 AM","A&W Rootbeer",1,3,0,0,0
51,"11:45 AM","Peach Soda",2,6,0,0,0
51,"11:45 AM","Flat Apple Juice",1,8,0,0,0
51,"11:45 AM","Sm Saratoga Water",7,28,0,0,0
51,"11:45 AM","Sm Sparkling - Saratoga",2,8,0,0,0
51,"11:45 AM","Aqua Panna",1,6,0,0,0
51,"11:45 AM","Rotating Sandwich",9,110.5,0,0,0
51,"11:45 AM","Sm Sparkling Saratoga",2,8,0,1,4
51,"11:45 AM","Root Beer",2,6,0,0,0
51,"11:45 AM","Peches Soda",3,9,0,0,0
51,"11:45 AM","Root 42 Soda",1,3,0,0,0
51,"11:45 AM","Roast Chicken Sandwich",30,390,0,0,0
51,"11:45 AM","VANDY - Original",3,48,0,0,0
51,"11:45 AM","Vandy Smokehouse BBQ",2,32,0,0,0
51,"11:45 AM","Sweet potato chorizo",1,14,0,0,0
51,"11:45 AM","Tomato Soup small",1,12,0,0,0
